metric,value
filtered_samples,27520
corr_abs_yaw_vs_lever,0.9001706094386124
corr_abs_yaw_vs_roll,-0.001306826861983013
corr_abs_yaw_vs_pitch,-0.11547287319118256
ols_abs_yaw_intercept,-0.23749801185576433
ols_abs_yaw_lever_coef,0.6306261435510978
ols_abs_yaw_roll_coef,0.003875010781806687
ols_abs_yaw_pitch_coef,-0.0028732039613547644
ols_abs_yaw_r2,0.8211213591723762
residual_corr_roll_after_lever,0.19217314847799064
residual_corr_pitch_after_lever,-0.14178435339084938

lever_bin,sample_count,mean_abs_yaw,corr_roll,corr_pitch
"[0.1,0.2)",0,nan,nan,nan
"[0.2,0.30000000000000004)",0,nan,nan,nan
"[0.30000000000000004,0.4)",0,nan,nan,nan
"[0.4,0.5)",7547,0.05836770361570696,0.7630514993864778,0.10638564857529159
"[0.5,0.6)",8675,0.05345635111251246,0.9246022041431833,0.2797279306000192
"[0.6,0.7)",7543,0.12226288969496908,-0.007509470156791301,0.17079235964484965
"[0.7000000000000001,0.8)",0,nan,nan,nan
"[0.8,0.9)",2740,0.3347113234808967,-0.25360210824154195,-0.09476683065321102
"[0.9,1.0)",0,nan,nan,nan
